Flow ID, Flow Duration,Idle Mean, Label,clustering_results
192.168.50.6-72.21.91.29-58151-80-6,118389925,10006019.545454543,0,1.0
172.217.10.130-192.168.50.8-443-61958-6,556,0.0,0,2.0
192.168.50.8-4.2.2.4-65194-53-17,20879,0.0,0,2.0
172.16.0.5-192.168.50.4-64854-64854-6,45005009,10364509.0,1,1.0
172.16.0.5-192.168.50.4-48858-48858-6,35680792,11893526.0,1,1.0
172.16.0.5-192.168.50.4-25678-25678-6,25560911,8520245.0,1,1.0
172.217.2.163-192.168.50.8-443-61446-6,114707,0.0,0,2.0
172.16.0.5-192.168.50.4-52358-52358-6,69186961,10205703.333333332,1,1.0
172.16.0.5-192.168.50.4-18856-18856-6,34416990,17208435.0,1,1.0
172.16.0.5-192.168.50.4-8737-8737-6,52479830,16492289.0,1,1.0
172.16.0.5-192.168.50.4-40790-40790-6,60030457,12006040.8,1,1.0
192.168.50.9-104.88.3.250-59524-443-6,9185,0.0,0,1.0
172.16.0.5-192.168.50.4-58233-58233-6,59348056,11869570.0,1,2.0
172.16.0.5-192.168.50.4-54728-22-6,31531779,12160000.0,1,2.0
192.168.50.6-4.2.2.4-63850-53-17,20754,0.0,0,1.0
192.168.50.6-4.2.2.4-60197-53-17,21143,0.0,0,1.0
192.168.50.6-4.2.2.4-54564-53-17,20986,0.0,0,1.0
192.168.50.8-104.36.115.113-62205-443-6,4549182,0.0,0,1.0
172.16.0.5-192.168.50.4-18288-18288-6,66112588,12984063.0,1,2.0
172.217.10.66-192.168.50.6-443-58311-6,5,0.0,0,1.0
172.217.3.110-192.168.50.6-80-57098-6,41848,0.0,0,1.0
172.16.0.5-192.168.50.4-21031-21031-6,45277181,20700405.0,1,1.0
172.217.12.198-192.168.50.6-443-57682-6,497,0.0,0,2.0
192.168.50.9-69.172.216.58-47462-443-6,1,0.0,0,2.0
172.16.0.5-192.168.50.4-32298-32298-6,26136572,26136522.0,1,1.0
172.16.0.5-192.168.50.4-27009-27009-6,54985558,12927726.5,1,1.0
192.168.50.8-4.2.2.4-58545-53-17,21172,0.0,0,1.0
192.168.50.6-4.2.2.4-52580-53-17,66132,0.0,0,1.0
172.16.0.5-192.168.50.4-32003-32003-6,29061823,14530871.0,1,1.0
172.16.0.5-192.168.50.4-52607-52607-6,59590185,14897481.0,1,2.0
172.16.0.5-192.168.50.4-54514-54514-6,68059975,34029986.5,1,2.0
192.168.50.8-74.208.236.171-61105-80-6,4159897,0.0,0,1.0
172.16.0.5-192.168.50.4-24764-24764-6,56067655,18689130.0,1,2.0
172.16.0.5-192.168.50.4-22574-22574-6,36745546,12248457.333333336,1,2.0
172.16.0.5-192.168.50.4-65496-65496-6,64337100,16084248.5,1,2.0
172.217.3.97-192.168.50.6-443-58310-6,2,0.0,0,1.0
172.16.0.5-192.168.50.4-62089-1673-6,66386605,22128833.666666668,1,1.0
172.16.0.5-192.168.50.4-49965-49965-6,36212481,11624170.333333336,1,1.0
172.16.0.5-192.168.50.4-19846-19846-6,41168311,10292010.0,1,1.0
192.168.50.6-74.208.236.171-58110-80-6,7146778,0.0,0,2.0
172.16.0.5-192.168.50.4-51019-51019-6,49673009,12418200.75,1,1.0
172.16.0.5-192.168.50.4-48872-48872-6,58765274,9505470.5,1,2.0
192.168.50.9-104.27.33.64-48170-443-6,1,0.0,0,1.0
172.217.9.230-192.168.50.6-443-57124-6,456,0.0,0,1.0
172.217.2.178-192.168.50.8-443-62485-6,2,0.0,0,1.0
192.168.50.9-23.194.111.133-37022-443-6,100,0.0,0,1.0
192.168.50.8-204.154.111.129-61654-443-6,248,0.0,0,2.0
192.168.50.6-8.8.8.8-49903-53-17,46322,0.0,0,2.0
172.217.2.166-192.168.50.8-443-61082-6,143408,0.0,0,2.0
172.16.0.5-192.168.50.4-14307-14307-6,70169259,17542284.5,1,1.0
172.16.0.5-192.168.50.4-14359-14359-6,55999975,13917322.75,1,1.0
172.16.0.5-192.168.50.4-58382-58382-6,52505398,10501025.0,1,1.0
192.168.50.6-4.2.2.4-57552-53-17,20737,0.0,0,2.0
192.168.50.9-104.239.213.7-51078-443-6,33586,0.0,0,2.0
172.16.0.5-192.168.50.4-58980-58980-6,60521566,10086853.0,1,1.0
192.168.50.6-4.2.2.4-54155-53-17,20859,0.0,0,2.0
172.16.0.5-192.168.50.4-63860-3444-6,62309941,12461918.6,1,1.0
192.168.50.6-4.2.2.4-50503-53-17,21367,0.0,0,2.0
192.168.50.6-72.21.91.29-56514-80-6,115317067,10002511.090909092,0,1.0
192.168.50.6-4.2.2.4-56363-53-17,20734,0.0,0,2.0
172.217.12.202-192.168.50.6-443-56778-6,116883123,58275121.5,0,1.0
172.16.0.5-192.168.50.4-21480-21480-6,64447492,12889457.8,1,1.0
172.217.6.226-192.168.50.8-443-61062-6,1,0.0,0,2.0
192.168.50.6-8.8.8.8-58489-53-17,46382,0.0,0,2.0
172.16.0.5-192.168.50.4-35540-35540-6,58035148,11606960.8,1,1.0
172.16.0.5-192.168.50.4-6422-6422-6,48999907,12249879.75,1,1.0
172.16.0.5-192.168.50.4-22095-22095-6,63821387,15955332.75,1,1.0
172.16.0.5-192.168.50.4-62654-2238-6,54144477,18048106.666666668,1,1.0
172.16.0.5-192.168.50.4-53155-53155-6,54566066,13641464.0,1,1.0
192.168.50.6-52.85.90.206-58246-443-6,1,0.0,0,2.0
172.16.0.5-192.168.50.4-20823-20823-6,57326838,14331680.25,1,1.0
192.168.50.9-104.27.205.87-39760-443-6,1,0.0,0,1.0
172.16.0.5-192.168.50.4-52324-52324-6,68465049,11176503.333333332,1,2.0
192.168.50.8-72.21.91.29-61439-80-6,168,0.0,0,1.0
172.217.0.226-192.168.50.8-443-61119-6,1,0.0,0,1.0
192.168.50.6-224.0.0.22-0-0-0,20433,0.0,0,1.0
192.168.50.8-74.208.236.171-61940-80-6,298,0.0,0,2.0
172.16.0.5-192.168.50.4-13700-13700-6,47610486,15870091.333333336,1,1.0
172.16.0.5-192.168.50.4-6855-6855-6,31337310,9392659.0,1,1.0
172.16.0.5-192.168.50.4-49301-49301-6,41022911,13632272.0,1,1.0
172.16.0.5-192.168.50.4-7998-7998-6,53253474,10079212.4,1,1.0
172.217.11.10-192.168.50.4-443-53732-6,2,0.0,0,1.0
192.168.50.8-74.208.236.171-61260-80-6,142,0.0,0,1.0
172.16.0.5-192.168.50.4-46976-46976-6,57623001,14405725.75,1,1.0
172.16.0.5-192.168.50.4-5877-5877-6,48595812,16198586.666666664,1,1.0
172.217.11.6-192.168.50.6-443-56351-6,118020805,58825736.0,0,2.0
192.168.50.9-68.67.178.184-38098-443-6,222506,0.0,0,2.0
192.168.50.6-8.8.8.8-64885-53-17,53162,0.0,0,2.0
172.16.0.5-192.168.50.4-62225-62225-6,35350704,11783531.333333336,1,2.0
192.168.50.6-8.8.8.8-60450-53-17,47319,0.0,0,2.0
192.168.50.6-23.192.125.11-57898-80-6,116040468,10005146.454545457,0,1.0
172.217.2.161-192.168.50.9-443-40804-6,400,0.0,0,2.0
172.16.0.5-192.168.50.4-10675-10675-6,50425693,8333247.166666666,1,1.0
172.16.0.5-192.168.50.4-7884-7884-6,39895080,13298330.0,1,1.0
192.168.50.6-4.2.2.4-57774-53-17,20744,0.0,0,2.0
172.217.0.106-192.168.50.9-443-41914-6,591,0.0,0,2.0
172.16.0.5-192.168.50.4-48612-48612-6,62866023,10477615.0,1,1.0
192.168.50.6-4.2.2.4-54298-53-17,21394,0.0,0,2.0
172.16.0.5-192.168.50.4-43337-35241-6,6454352,6454350.0,1,2.0
172.16.0.5-192.168.50.4-10754-10754-6,55629762,13907402.75,1,1.0
172.16.0.5-192.168.50.4-41047-41047-6,60175501,10029178.333333332,1,1.0
172.16.0.5-192.168.50.4-46328-46328-6,24190409,12095203.0,1,2.0
192.168.50.6-4.2.2.4-51451-53-17,21496,0.0,0,2.0
172.16.0.5-192.168.50.4-10145-10145-6,62147214,12429378.8,1,1.0
172.16.0.5-192.168.50.4-32626-32626-6,22221794,11110835.5,1,2.0
192.168.50.8-4.2.2.4-60797-53-17,24614,0.0,0,2.0
170.66.14.73-192.168.50.9-443-35552-6,434,0.0,0,2.0
192.168.50.8-4.2.2.4-55280-53-17,20864,0.0,0,2.0
172.16.0.5-192.168.50.4-48156-48156-6,54999579,18333174.0,1,1.0
172.16.0.5-192.168.50.4-22975-22975-6,61899523,13672646.75,1,1.0
192.168.50.6-64.233.161.120-56230-443-6,71433873,35147599.0,0,1.0
172.16.0.5-192.168.50.4-59471-59471-6,57294106,11458755.4,1,1.0
172.16.0.5-192.168.50.4-45234-45234-6,52398508,13099575.75,1,1.0
172.16.0.5-192.168.50.4-41412-41412-6,58430434,18476758.33333333,1,1.0
172.16.0.5-192.168.50.4-64450-64450-6,40200270,10049977.0,1,1.0
172.217.10.2-192.168.50.6-443-56942-6,1,0.0,0,2.0
172.16.0.5-192.168.50.4-64666-4250-6,45879760,15293182.666666664,1,2.0
172.16.0.5-192.168.50.4-61746-1330-6,67721509,13544248.8,1,2.0
192.168.50.6-8.8.8.8-59182-53-17,54086,0.0,0,1.0
192.168.50.9-31.13.71.7-51576-443-6,1065,0.0,0,1.0
192.168.50.6-74.208.236.171-56911-80-6,55040,0.0,0,1.0
192.168.50.9-74.125.202.154-58294-443-6,4,0.0,0,1.0
172.16.0.5-192.168.50.4-60023-21289-6,7939121,7939118.0,1,1.0
172.16.0.5-192.168.50.4-50631-50631-6,25424493,12712161.5,1,2.0
192.168.50.8-74.208.236.171-61689-80-6,5050899,0.0,0,1.0
172.16.0.5-192.168.50.4-21207-21207-6,40469157,20234509.0,1,2.0
172.217.12.162-192.168.50.8-443-62165-6,181,0.0,0,2.0
192.168.50.6-64.233.161.120-56230-443-6,71433873,35147599.0,0,1.0
192.168.50.9-199.16.156.75-40510-443-6,117052994,58351513.0,0,1.0
192.168.50.8-74.208.236.171-61697-80-6,54989,0.0,0,2.0
192.168.50.6-8.8.8.8-52818-53-17,74798,0.0,0,2.0
172.16.0.5-192.168.50.4-44209-44209-6,54856688,10971243.6,1,1.0
172.16.0.5-192.168.50.4-40173-40173-6,31060393,15530195.0,1,1.0
172.16.0.5-192.168.50.4-65359-65359-6,11568917,11568915.0,1,2.0
172.217.10.98-192.168.50.8-80-62001-6,41239,0.0,0,2.0
172.16.0.5-192.168.50.4-63047-2631-6,52309351,11226512.75,1,1.0
172.16.0.5-192.168.50.4-55768-55768-6,48529754,12132388.25,1,2.0
192.168.50.9-31.13.71.7-54786-443-6,3,0.0,0,1.0
192.168.50.8-72.21.91.29-61199-80-6,28255,0.0,0,1.0
192.168.50.6-4.2.2.4-60965-53-17,65590,0.0,0,1.0
192.168.50.9-74.119.119.84-37524-443-6,3,0.0,0,1.0
192.168.50.6-8.8.8.8-58697-53-17,45351,0.0,0,2.0
172.217.197.157-192.168.50.9-443-50848-6,3,0.0,0,2.0
172.16.0.5-192.168.50.4-25881-25881-6,51152884,12788166.5,1,1.0
172.16.0.5-192.168.50.4-10701-10701-6,50302465,16767452.0,1,1.0
172.16.0.5-192.168.50.4-22137-22137-6,53844784,12867794.0,1,1.0
172.217.12.194-192.168.50.8-443-60939-6,519,0.0,0,1.0
192.168.50.6-4.2.2.4-55342-53-17,20951,0.0,0,1.0
172.217.12.162-192.168.50.6-443-57542-6,1,0.0,0,1.0
192.168.50.8-4.2.2.4-57924-53-17,20889,0.0,0,1.0
172.16.0.5-192.168.50.4-62799-62799-6,54348109,13586992.75,1,2.0
192.168.50.6-4.2.2.4-55116-53-17,21186,0.0,0,2.0
172.16.0.5-192.168.50.4-42342-42342-6,61467143,15366732.5,1,1.0
192.168.50.9-74.119.119.131-33658-443-6,25801,0.0,0,2.0
172.16.0.5-192.168.50.4-23838-23838-6,54140948,18046939.666666668,1,1.0
172.16.0.5-192.168.50.4-21228-21228-6,53927390,12357396.5,1,1.0
172.16.0.5-192.168.50.4-62756-62756-6,60900511,19689711.0,1,1.0
172.217.10.226-192.168.50.9-443-52316-6,90779,0.0,0,2.0
172.16.0.5-192.168.50.4-13220-13220-6,28798789,14399303.0,1,2.0
185.49.84.230-192.168.50.9-80-33246-6,11407678,10003826.0,0,2.0
172.16.0.5-192.168.50.4-47937-47937-6,50265995,11790298.75,1,1.0
172.16.0.5-192.168.50.4-20856-20856-6,39067208,13022343.666666664,1,1.0
172.16.0.5-192.168.50.4-12765-12765-6,47460165,15819983.0,1,1.0
172.217.3.106-192.168.50.6-443-56577-6,1927,0.0,0,2.0
192.168.50.9-23.211.100.178-57974-443-6,104,0.0,0,2.0
172.16.0.5-192.168.50.4-18438-18438-6,61963513,15134149.25,1,1.0
172.16.0.5-192.168.50.4-47033-47033-6,43089925,10710032.25,1,1.0
192.168.50.8-23.194.182.213-62298-443-6,153,0.0,0,2.0
172.16.0.5-192.168.50.4-13356-13356-6,56000122,10399984.4,1,1.0
172.16.0.5-192.168.50.4-11192-11192-6,19983251,9991546.0,1,2.0
172.16.0.5-192.168.50.4-8919-8919-6,62227438,14431715.75,1,1.0
172.217.6.227-192.168.50.6-443-56149-6,2,0.0,0,1.0
172.16.0.5-192.168.50.4-31129-31129-6,51225453,12806289.75,1,1.0
192.168.50.6-216.58.219.226-58603-443-6,117724902,58584729.5,0,2.0
172.16.0.5-192.168.50.4-26680-26680-6,50008240,16669370.666666664,1,1.0
192.168.50.8-72.21.91.29-61412-80-6,119763484,9909787.75,0,2.0
172.16.0.5-192.168.50.4-41058-41058-6,66785960,22261949.33333333,1,2.0
172.217.12.194-192.168.50.8-443-60916-6,483,0.0,0,1.0
172.16.0.5-192.168.50.4-44992-44992-6,54572841,18190945.666666668,1,2.0
172.217.10.65-192.168.50.8-443-60848-6,1,0.0,0,1.0
172.217.10.226-192.168.50.6-443-56249-6,14341009,8000059.0,0,1.0
172.16.0.5-192.168.50.4-5359-5359-6,73254506,14650855.2,1,1.0
172.217.6.225-192.168.50.6-443-56858-6,323,0.0,0,2.0
172.16.0.5-192.168.50.4-44473-44473-6,54801593,13700397.0,1,1.0
192.168.50.9-212.45.96.161-49426-443-6,115551,0.0,0,2.0
192.168.50.6-72.21.91.29-56743-80-6,115548730,10000757.363636363,0,1.0
172.16.0.5-192.168.50.4-31607-31607-6,49209239,11966509.75,1,1.0
172.217.10.66-192.168.50.6-443-58670-6,1683,0.0,0,2.0
172.16.0.5-192.168.50.4-33188-33188-6,64000379,16000042.5,1,1.0
192.168.50.6-74.208.236.171-58455-80-6,5310993,0.0,0,2.0
172.16.0.5-192.168.50.4-43989-43989-6,66377564,16594367.25,1,1.0
173.231.178.118-192.168.50.6-443-56113-6,10096655,9998913.0,0,1.0
172.16.0.5-192.168.50.4-41100-41100-6,35049870,11683254.666666664,1,2.0
192.168.50.6-224.0.0.252-64272-5355-17,417668,0.0,0,1.0
172.16.0.5-192.168.50.4-26273-26273-6,34205371,11401756.333333336,1,2.0
192.168.50.9-52.85.93.102-43792-443-6,3,0.0,0,1.0
172.16.0.5-192.168.50.4-59904-59904-6,53336982,10667337.0,1,1.0
172.16.0.5-192.168.50.4-64171-3755-6,30332296,15166146.5,1,1.0
172.16.0.5-192.168.50.4-32550-32550-6,51669924,12917375.5,1,1.0
192.168.50.6-4.2.2.4-63534-53-17,20684,0.0,0,2.0
172.16.0.5-192.168.50.4-36347-36347-6,37680884,12560256.333333336,1,1.0
172.16.0.5-192.168.50.4-899-899-6,48027652,16009200.0,1,2.0
192.168.50.9-23.15.4.11-56478-80-6,14885,0.0,0,1.0
172.217.7.2-192.168.50.6-443-56323-6,2,0.0,0,1.0
172.16.0.5-192.168.50.4-26523-26523-6,46474903,15491600.666666664,1,2.0
192.168.50.6-4.2.2.4-64142-53-17,21109,0.0,0,1.0
192.168.50.9-104.27.33.64-48156-443-6,2,0.0,0,2.0
192.168.50.6-204.154.111.111-57759-443-6,91376,0.0,0,2.0
172.217.12.196-192.168.50.8-443-61168-6,117066384,58060652.5,0,1.0
192.168.50.9-104.88.65.54-54172-443-6,65,0.0,0,2.0
172.16.0.5-192.168.50.4-61724-1308-6,62527338,15631796.5,1,1.0
192.168.50.6-4.2.2.4-59714-53-17,21094,0.0,0,2.0
192.168.50.6-8.8.8.8-62732-53-17,47379,0.0,0,2.0
172.16.0.5-192.168.50.4-42806-42806-6,27000058,13499910.5,1,1.0
172.217.2.161-192.168.50.9-443-40488-6,26568,0.0,0,2.0
172.16.0.5-192.168.50.4-44516-44516-6,39306831,13102211.666666664,1,1.0
192.168.10.50-192.168.50.6-21-56176-6,8996881,6000382.0,0,2.0
172.217.2.174-192.168.50.8-80-62091-6,132,0.0,0,2.0
172.16.0.5-192.168.50.4-63707-63707-6,61374816,15343650.25,1,1.0
172.16.0.5-192.168.50.4-21028-21028-6,52218784,17406227.666666668,1,1.0
192.168.50.8-74.208.236.171-61590-80-6,54872,0.0,0,2.0
172.16.0.5-192.168.50.4-63653-63653-6,59130736,9783168.0,1,2.0
192.168.50.6-4.2.2.4-57930-53-17,23431,0.0,0,1.0
172.217.11.6-192.168.50.8-443-61712-6,2,0.0,0,1.0
192.168.50.6-4.2.2.4-49172-53-17,20818,0.0,0,1.0
172.16.0.5-192.168.50.4-42416-42416-6,6573295,6573188.0,1,1.0
172.16.0.5-192.168.50.4-15000-15000-6,61338387,15334557.25,1,2.0
192.168.50.9-31.13.80.12-45992-443-6,1,0.0,0,1.0
192.168.50.8-4.2.2.4-51227-53-17,21524,0.0,0,1.0
192.168.50.9-88.198.209.116-52272-443-6,164,0.0,0,1.0
192.168.50.6-8.8.8.8-49681-53-17,105428,0.0,0,1.0
172.16.0.5-192.168.50.4-50588-50588-6,46993771,23496884.5,1,2.0
172.16.0.5-192.168.50.4-61091-61091-6,64767151,12953368.0,1,2.0
192.168.50.9-52.84.141.84-46704-443-6,4,0.0,0,1.0
172.16.0.5-192.168.50.4-35012-35012-6,49738637,16579488.666666664,1,2.0
172.217.2.163-192.168.50.9-443-45048-6,26531,0.0,0,1.0
172.16.0.5-192.168.50.4-633-122-6,28983938,8926902.333333334,1,1.0
172.16.0.5-192.168.50.4-13748-13748-6,56305814,11261060.8,1,1.0
192.168.50.8-4.2.2.4-62730-53-17,21730,0.0,0,2.0
172.16.0.5-192.168.50.4-23308-23308-6,44315093,22157545.0,1,1.0
172.16.0.5-192.168.50.4-64802-4386-6,36437157,12145628.0,1,1.0
172.217.10.130-192.168.50.6-443-57141-6,379,0.0,0,1.0
172.16.0.5-192.168.50.4-9684-9684-6,47922434,15974108.666666668,1,2.0
192.168.50.6-4.2.2.4-55215-53-17,20782,0.0,0,1.0
192.168.50.8-8.8.8.8-63953-53-17,46119,0.0,0,1.0
172.16.0.5-192.168.50.4-37688-37688-6,43862711,13728263.0,1,2.0
172.16.0.5-192.168.50.4-63521-63521-6,55504181,13365172.75,1,1.0
192.168.50.6-52.85.89.197-56984-443-6,112888528,9410635.272727272,0,2.0
192.168.50.6-4.2.2.4-58403-53-17,21033,0.0,0,1.0
172.16.0.5-192.168.50.4-26499-26499-6,43299802,10824881.75,1,1.0
172.16.0.5-192.168.50.4-41990-41990-6,40999976,10129207.75,1,1.0
172.16.0.5-192.168.50.4-33206-33206-6,65028374,21676047.0,1,1.0
172.16.0.5-192.168.50.4-52651-52651-6,69999802,13999940.2,1,1.0
172.16.0.5-192.168.50.4-62410-1994-6,63320585,9045724.857142858,1,2.0
172.16.0.5-192.168.50.4-62265-62265-6,62252336,12450389.6,1,2.0
172.16.0.5-192.168.50.4-63088-2672-6,58046885,13742826.0,1,2.0
192.168.50.9-202.183.165.45-54552-443-6,3,0.0,0,1.0
172.16.0.5-192.168.50.4-865-354-6,42624682,21312339.5,1,2.0
172.217.10.98-192.168.50.8-443-60882-6,1,0.0,0,1.0
172.16.0.5-192.168.50.4-44053-44053-6,56906154,11381181.6,1,2.0
172.217.12.162-192.168.50.6-443-57518-6,1,0.0,0,1.0
192.168.50.8-4.2.2.4-58993-53-17,20976,0.0,0,2.0
172.16.0.5-192.168.50.4-52021-52021-6,57677855,14419462.25,1,1.0
192.168.50.254-192.168.50.4-67-68-17,2829,0.0,0,2.0
192.168.50.9-52.84.141.66-46748-443-6,115364320,10189277.363636363,0,1.0
192.168.50.6-4.2.2.4-53848-53-17,21206,0.0,0,2.0
192.168.50.6-8.8.8.8-61822-53-17,47630,0.0,0,2.0
160.83.8.182-192.168.50.9-443-57468-6,5368879,0.0,0,2.0
192.168.50.8-8.8.8.8-53853-53-17,56682,0.0,0,2.0
172.16.0.5-192.168.50.4-29558-29558-6,42439009,12666646.333333336,1,1.0
172.16.0.5-192.168.50.4-29311-29311-6,69568384,17392028.0,1,1.0
192.168.50.6-4.2.2.4-61162-53-17,20903,0.0,0,1.0
172.16.0.5-192.168.50.4-9356-9356-6,62320071,11703967.0,1,2.0
192.168.50.6-4.2.2.4-52585-53-17,24417,0.0,0,1.0
172.16.0.5-192.168.50.4-36936-36936-6,39526534,19763226.5,1,1.0
192.168.50.253-224.0.0.5-0-0-0,115598813,9633228.333333332,0,2.0
172.16.0.5-192.168.50.4-50137-50137-6,32687119,10895597.0,1,2.0
172.217.10.2-192.168.50.8-443-61286-6,3,0.0,0,1.0
192.168.50.6-65.55.242.254-57538-443-6,282065,0.0,0,1.0
192.168.50.9-107.154.102.208-42168-443-6,329,0.0,0,1.0
172.217.9.230-192.168.50.6-443-58267-6,1,0.0,0,1.0
192.168.50.6-8.8.8.8-50830-53-17,45158,0.0,0,2.0
172.16.0.5-192.168.50.4-36595-36595-6,33964425,15448616.5,1,2.0
8.0.6.4-8.6.0.1-0-0-0,74008627,74008623.0,0,1.0
192.168.50.8-4.2.2.4-58440-53-17,20642,0.0,0,2.0
192.168.50.9-8.8.8.8-42207-53-17,60286015,60195057.0,0,1.0
172.16.0.5-192.168.50.4-43655-43655-6,15657375,11657207.0,1,1.0
192.168.50.6-4.2.2.4-54858-53-17,21008,0.0,0,1.0
172.16.0.5-192.168.50.4-54255-54255-6,37928764,9482094.25,1,2.0
172.217.6.227-192.168.50.6-443-58537-6,14341315,7999987.0,0,1.0
162.248.19.151-192.168.50.6-443-58672-6,254,0.0,0,1.0
192.168.50.9-23.92.189.52-40888-443-6,158,0.0,0,1.0
172.217.10.226-192.168.50.9-443-52318-6,1,0.0,0,1.0
172.16.0.5-192.168.50.4-36753-36753-6,63931241,15982767.75,1,2.0
192.168.50.8-4.2.2.4-61561-53-17,20803,0.0,0,1.0
172.217.1.2-192.168.50.8-443-62054-6,402,0.0,0,1.0
192.168.50.6-23.194.140.15-56146-443-6,1,0.0,0,1.0
172.16.0.5-192.168.50.4-26587-26587-6,61269098,11979205.6,1,2.0
172.16.0.5-192.168.50.4-20199-20199-6,66917149,12899193.6,1,2.0
172.16.0.5-192.168.50.4-48187-48187-6,62917219,12583410.8,1,2.0
172.16.0.5-192.168.50.4-6686-6686-6,31304912,10434935.666666666,1,1.0
192.168.50.6-104.36.115.113-57247-443-6,176,0.0,0,2.0
192.168.50.8-4.2.2.4-53521-53-17,20959,0.0,0,2.0
192.168.50.9-52.85.89.192-43626-443-6,3,0.0,0,2.0
151.101.1.253-192.168.50.9-443-38724-6,4,0.0,0,2.0
172.16.0.5-192.168.50.4-24124-24124-6,49308243,16436011.666666664,1,1.0
172.16.0.5-192.168.50.4-62649-2233-6,30889346,9702161.333333334,1,1.0
172.16.0.5-192.168.50.4-7796-7796-6,19303058,9651454.5,1,1.0
192.168.50.6-74.208.236.171-56459-80-6,55554,0.0,0,1.0
172.16.0.5-192.168.50.4-41408-41408-6,51821331,17273759.333333332,1,2.0
172.16.0.5-192.168.50.4-57164-57164-6,66693686,16546938.75,1,2.0
172.16.0.5-192.168.50.4-12148-12148-6,66100697,12380118.8,1,1.0
192.168.50.6-4.2.2.4-54272-53-17,43972,0.0,0,2.0
172.16.0.5-192.168.50.4-21579-21579-6,39501286,12577481.0,1,1.0
172.16.0.5-192.168.50.4-42103-42103-6,73889063,14777771.8,1,1.0
172.217.7.2-192.168.50.8-443-61627-6,140863,0.0,0,2.0
172.16.0.5-192.168.50.4-33980-33980-6,14629949,14629948.0,1,2.0
172.16.0.5-192.168.50.4-51215-51215-6,60517585,12103412.6,1,1.0
192.168.50.6-4.2.2.4-55496-53-17,21081,0.0,0,2.0
172.16.0.5-192.168.50.4-13511-13511-6,55234300,11046799.2,1,1.0
172.16.0.5-192.168.50.4-53027-53027-6,61528526,9769191.166666668,1,1.0
192.168.50.9-72.21.91.29-55138-80-6,5184233,0.0,0,2.0
172.16.0.5-192.168.50.4-51505-51505-6,55302020,11060345.4,1,1.0
192.168.50.8-52.21.215.79-60891-443-6,61016446,9974786.166666666,0,1.0
172.16.0.5-192.168.50.4-52993-52993-6,14848808,14848704.0,1,2.0
172.217.12.198-192.168.50.6-443-57683-6,185,0.0,0,2.0
172.16.0.5-192.168.50.4-52214-52214-6,64843061,21614266.666666668,1,2.0
172.16.0.5-192.168.50.4-45752-45752-6,49315027,16438341.0,1,2.0
172.16.0.5-192.168.50.4-62362-1946-6,21099307,10549599.0,1,1.0
255.255.255.255-0.0.0.0-67-68-17,45619583,9506959.0,0,2.0
192.168.50.8-4.2.2.4-49738-53-17,21029,0.0,0,1.0
172.16.0.5-192.168.50.4-52153-52153-6,30099894,15049946.5,1,1.0
172.16.0.5-192.168.50.4-8845-8845-6,56235607,14058853.75,1,1.0
192.168.50.9-69.172.216.56-37776-443-6,213,0.0,0,2.0
192.168.50.9-31.13.80.36-44548-443-6,4,0.0,0,2.0
172.16.0.5-192.168.50.4-45027-45027-6,40500839,10125156.5,1,1.0
192.168.50.6-52.85.90.206-56990-443-6,249,0.0,0,1.0
172.16.0.5-192.168.50.4-19000-19000-6,67867197,16507321.0,1,2.0
192.168.50.6-4.2.2.4-61662-53-17,21073,0.0,0,1.0
172.16.0.5-192.168.50.4-61677-1261-6,47023292,11687126.75,1,2.0
192.168.50.9-104.155.199.1-56600-443-6,115,0.0,0,1.0
192.168.50.6-104.27.181.86-57392-80-6,14990,0.0,0,1.0
172.217.11.10-192.168.50.9-443-50994-6,118157447,58831484.0,0,2.0
172.16.0.5-192.168.50.4-32440-32440-6,25361575,25361573.0,1,1.0
172.217.3.100-192.168.50.6-443-58559-6,117670614,58541145.0,0,2.0
172.16.0.5-192.168.50.4-50679-50679-6,25000370,12500132.0,1,1.0
172.16.0.5-192.168.50.4-29746-29746-6,43570051,14523209.0,1,1.0
192.168.50.9-52.85.89.71-54844-443-6,2,0.0,0,2.0
172.16.0.5-192.168.50.4-59415-59415-6,29750464,14875168.0,1,1.0
192.168.50.6-4.2.2.4-59693-53-17,21110,0.0,0,2.0
192.168.50.8-4.2.2.4-49526-53-17,21677,0.0,0,2.0
172.217.2.166-192.168.50.8-443-62130-6,4,0.0,0,2.0
172.16.0.5-192.168.50.4-61548-61548-6,53640543,13410109.75,1,1.0
172.16.0.5-192.168.50.4-8819-8819-6,54038665,18012763.666666668,1,1.0
172.16.0.5-192.168.50.4-22718-22718-6,56867315,11373411.6,1,1.0
172.217.10.98-192.168.50.8-443-60882-6,3,0.0,0,2.0
192.168.50.6-4.2.2.4-56597-53-17,23241,0.0,0,2.0
172.16.0.5-192.168.50.4-51669-51669-6,65995831,13059056.4,1,2.0
192.168.50.9-104.88.70.183-38168-443-6,117779525,58689178.0,0,1.0
172.16.0.5-192.168.50.4-6360-6360-6,49487587,12371858.0,1,2.0
172.217.12.195-192.168.50.6-443-56291-6,1,0.0,0,2.0
192.168.50.4-8.8.8.8-37024-53-17,61000,0.0,0,1.0
192.168.50.9-203.154.100.129-50162-443-6,5380056,0.0,0,1.0
172.16.0.5-192.168.50.4-22750-22750-6,64083363,12816607.2,1,2.0
192.168.50.8-23.46.52.93-61454-443-6,5086647,0.0,0,1.0
